year,sex,age,suicides/100k pop,HDI for year,gdp_per_capita ($),generation
1992,female,75+ years,0,0.793665815,3791,G.I. Generation
1993,male,75+ years,41.7,0.793665815,4006,G.I. Generation
1993,male,55-74 years,16.95,0.793665815,4006,Silent
1993,male,35-54 years,12.39,0.793665815,4006,Boomers
1993,male,25-34 years,12.37,0.793665815,4006,Boomers
1993,male,15-24 years,9.54,0.793665815,4006,Generation X
1993,female,35-54 years,2.89,0.793665815,4006,Boomers
1993,female,55-74 years,2.3,0.793665815,4006,Silent
1993,female,15-24 years,2.15,0.793665815,4006,Generation X
1993,female,25-34 years,1.99,0.793665815,4006,Boomers
1993,male,5-14 years,0.67,0.793665815,4006,Millenials
1993,female,5-14 years,0.23,0.793665815,4006,Millenials
1993,female,75+ years,0,0.793665815,4006,G.I. Generation
1994,male,75+ years,26.68,0.793665815,4551,G.I. Generation
1994,male,55-74 years,19.06,0.793665815,4551,Silent
1994,male,25-34 years,15.03,0.793665815,4551,Boomers
1994,male,35-54 years,14.25,0.793665815,4551,Boomers
1994,male,15-24 years,10.93,0.793665815,4551,Generation X
1994,female,25-34 years,2.14,0.793665815,4551,Boomers
1994,female,55-74 years,2,0.793665815,4551,Silent
1994,female,35-54 years,1.86,0.793665815,4551,Boomers
1994,female,15-24 years,1.49,0.793665815,4551,Generation X
1994,female,75+ years,1.45,0.793665815,4551,G.I. Generation
1994,female,5-14 years,0.3,0.793665815,4551,Millenials
1994,male,5-14 years,0.15,0.793665815,4551,Millenials
1995,male,75+ years,31.46,0.723,5695,G.I. Generation
1995,male,55-74 years,20.92,0.723,5695,Silent
1995,male,35-54 years,16.34,0.723,5695,Boomers
1995,male,25-34 years,15.54,0.723,5695,Generation X
1995,male,15-24 years,11.92,0.723,5695,Generation X
1995,female,55-74 years,3.23,0.723,5695,Silent
1995,female,15-24 years,2.62,0.723,5695,Generation X
1995,female,75+ years,2.16,0.723,5695,G.I. Generation
1995,female,35-54 years,2.06,0.723,5695,Boomers
1995,female,25-34 years,1.64,0.723,5695,Generation X
1995,male,5-14 years,0.72,0.723,5695,Millenials
1995,female,5-14 years,0.3,0.723,5695,Millenials
1996,male,55-74 years,22.39,0.793665815,5946,Silent
1996,male,75+ years,19.3,0.793665815,5946,G.I. Generation
1996,male,35-54 years,15.54,0.793665815,5946,Boomers
1996,male,25-34 years,14.01,0.793665815,5946,Generation X
1996,male,15-24 years,13.02,0.793665815,5946,Generation X
1996,female,15-24 years,2.87,0.793665815,5946,Generation X
1996,female,55-74 years,2.22,0.793665815,5946,Silent
1996,female,35-54 years,2.12,0.793665815,5946,Boomers
1996,female,25-34 years,1.79,0.793665815,5946,Generation X
1996,female,75+ years,1.66,0.793665815,5946,G.I. Generation
1996,male,5-14 years,0.5,0.793665815,5946,Millenials
1996,female,5-14 years,0.29,0.793665815,5946,Millenials
1997,male,75+ years,28.14,0.793665815,6368,G.I. Generation
1997,male,55-74 years,18.66,0.793665815,6368,Silent
1997,male,25-34 years,14.8,0.793665815,6368,Generation X
1997,male,35-54 years,14.74,0.793665815,6368,Boomers
1997,male,15-24 years,11.71,0.793665815,6368,Generation X
1997,female,15-24 years,3.84,0.793665815,6368,Generation X
1997,female,35-54 years,2.22,0.793665815,6368,Boomers
1997,female,55-74 years,1.93,0.793665815,6368,Silent
1997,female,25-34 years,1.78,0.793665815,6368,Generation X
1997,female,75+ years,1.6,0.793665815,6368,G.I. Generation
1997,male,5-14 years,0.42,0.793665815,6368,Millenials
1997,female,5-14 years,0.29,0.793665815,6368,Millenials
1998,male,75+ years,27.77,0.793665815,6023,G.I. Generation
1998,male,55-74 years,22.88,0.793665815,6023,Silent
1998,male,35-54 years,17.63,0.793665815,6023,Boomers
1998,male,25-34 years,16.57,0.793665815,6023,Generation X
1998,male,15-24 years,11.97,0.793665815,6023,Generation X
1998,female,75+ years,3.48,0.793665815,6023,G.I. Generation
1998,female,15-24 years,3.01,0.793665815,6023,Generation X
1998,female,25-34 years,2.41,0.793665815,6023,Generation X
1998,female,35-54 years,2.16,0.793665815,6023,Boomers
1998,female,55-74 years,1.32,0.793665815,6023,Silent
1998,female,5-14 years,0.29,0.793665815,6023,Millenials
1998,male,5-14 years,0.28,0.793665815,6023,Millenials
1999,male,75+ years,32.55,0.793665815,5470,G.I. Generation
1999,male,55-74 years,21.19,0.793665815,5470,Silent
1999,male,25-34 years,17.66,0.793665815,5470,Generation X
1999,male,35-54 years,17.3,0.793665815,5470,Boomers
1999,male,15-24 years,10.78,0.793665815,5470,Generation X
1999,female,55-74 years,2.78,0.793665815,5470,Silent
1999,female,15-24 years,2.75,0.793665815,5470,Generation X
1999,female,25-34 years,2.65,0.793665815,5470,Generation X
1999,female,35-54 years,2.05,0.793665815,5470,Boomers
1999,female,75+ years,1.87,0.793665815,5470,G.I. Generation
1999,male,5-14 years,0.21,0.793665815,5470,Millenials
1999,female,5-14 years,0.07,0.793665815,5470,Millenials
2000,male,75+ years,40.66,0.752,5584,G.I. Generation
2000,male,55-74 years,26.21,0.752,5584,Silent
2000,male,25-34 years,24.27,0.752,5584,Generation X
2000,male,35-54 years,23.8,0.752,5584,Boomers
2000,male,15-24 years,16.81,0.752,5584,Generation X
2000,female,55-74 years,4.16,0.752,5584,Silent
2000,female,15-24 years,3.84,0.752,5584,Generation X
2000,female,35-54 years,3.59,0.752,5584,Boomers
2000,female,25-34 years,3.05,0.752,5584,Generation X
2000,female,75+ years,1.8,0.752,5584,G.I. Generation
2000,male,5-14 years,0.56,0.752,5584,Millenials
2000,female,5-14 years,0.43,0.752,5584,Millenials
2001,male,75+ years,29.88,0.793665815,5020,Silent
2001,male,55-74 years,28.42,0.793665815,5020,Silent
2001,male,35-54 years,27.37,0.793665815,5020,Boomers
2001,male,25-34 years,23.67,0.793665815,5020,Generation X
2001,male,15-24 years,19.42,0.793665815,5020,Millenials
2001,female,15-24 years,4.74,0.793665815,5020,Millenials
2001,female,25-34 years,4.27,0.793665815,5020,Generation X
2001,female,35-54 years,4.25,0.793665815,5020,Boomers
2001,female,75+ years,2.07,0.793665815,5020,Silent
2001,female,55-74 years,1.93,0.793665815,5020,Silent
2001,male,5-14 years,0.84,0.793665815,5020,Millenials
2001,female,5-14 years,0.72,0.793665815,5020,Millenials
2002,male,75+ years,34.66,0.793665815,4866,Silent
2002,male,55-74 years,25.63,0.793665815,4866,Silent
2002,male,35-54 years,25.6,0.793665815,4866,Boomers
2002,male,25-34 years,23.67,0.793665815,4866,Generation X
2002,male,15-24 years,18.2,0.793665815,4866,Millenials
2002,female,35-54 years,4.91,0.793665815,4866,Boomers
2002,female,75+ years,4.31,0.793665815,4866,Silent
2002,female,25-34 years,3.72,0.793665815,4866,Generation X
2002,female,15-24 years,3.66,0.793665815,4866,Millenials
2002,female,55-74 years,3.36,0.793665815,4866,Silent
2002,male,5-14 years,1.2,0.793665815,4866,Millenials
2002,female,5-14 years,0.36,0.793665815,4866,Millenials
2003,male,75+ years,36.41,0.793665815,5208,Silent
2003,male,55-74 years,28.2,0.793665815,5208,Silent
2003,male,35-54 years,25.09,0.793665815,5208,Boomers
2003,male,25-34 years,24.56,0.793665815,5208,Generation X
2003,male,15-24 years,17.37,0.793665815,5208,Millenials
2003,female,35-54 years,4.36,0.793665815,5208,Boomers
2003,female,25-34 years,4.31,0.793665815,5208,Generation X
2003,female,15-24 years,4.05,0.793665815,5208,Millenials
2003,female,75+ years,3.82,0.793665815,5208,Silent
2003,female,55-74 years,3.66,0.793665815,5208,Silent
2003,male,5-14 years,1.42,0.793665815,5208,Millenials
2003,female,5-14 years,0.29,0.793665815,5208,Millenials
2004,male,75+ years,36.01,0.793665815,6744,Silent
2004,male,55-74 years,25.96,0.793665815,6744,Silent
2004,male,25-34 years,25.36,0.793665815,6744,Generation X
2004,male,35-54 years,25.2,0.793665815,6744,Boomers
2004,male,15-24 years,21.54,0.793665815,6744,Millenials
2004,female,25-34 years,5.39,0.793665815,6744,Generation X
2004,female,15-24 years,4.44,0.793665815,6744,Millenials
2004,female,35-54 years,4.36,0.793665815,6744,Boomers
2004,female,75+ years,3.37,0.793665815,6744,Silent
2004,female,55-74 years,2.62,0.793665815,6744,Silent
2004,male,5-14 years,1.07,0.793665815,6744,Millenials
2004,female,5-14 years,0.37,0.793665815,6744,Millenials
2005,male,75+ years,34.23,0.788,8256,Silent
2005,male,55-74 years,26.26,0.788,8256,Silent
2005,male,35-54 years,23.53,0.788,8256,Boomers
2005,male,25-34 years,22.47,0.788,8256,Generation X
2005,male,15-24 years,19.08,0.788,8256,Millenials
2005,female,35-54 years,4.91,0.788,8256,Boomers
2005,female,15-24 years,4.61,0.788,8256,Millenials
2005,female,25-34 years,4.01,0.788,8256,Generation X
2005,female,55-74 years,3.63,0.788,8256,Silent
2005,male,5-14 years,1.88,0.788,8256,Millenials
2005,female,75+ years,1.77,0.788,8256,Silent
2005,female,5-14 years,1.05,0.788,8256,Millenials
2006,male,75+ years,38.91,0.793665815,10270,Silent
2006,male,35-54 years,26.96,0.793665815,10270,Boomers
2006,male,55-74 years,25.77,0.793665815,10270,Silent
2006,male,25-34 years,23.05,0.793665815,10270,Generation X
2006,male,15-24 years,18.19,0.793665815,10270,Millenials
2006,female,35-54 years,5.67,0.793665815,10270,Boomers
2006,female,15-24 years,5.43,0.793665815,10270,Millenials
2006,female,25-34 years,4,0.793665815,10270,Generation X
2006,female,55-74 years,2.9,0.793665815,10270,Silent
2006,female,75+ years,2.27,0.793665815,10270,Silent
2006,male,5-14 years,1.46,0.793665815,10270,Millenials
2006,female,5-14 years,0.45,0.793665815,10270,Millenials
2007,male,75+ years,28.72,0.793665815,11387,Silent
2007,male,55-74 years,26.19,0.793665815,11387,Silent
2007,male,25-34 years,24.78,0.793665815,11387,Generation X
2007,male,35-54 years,23.67,0.793665815,11387,Boomers
2007,male,15-24 years,21.23,0.793665815,11387,Millenials
2007,female,15-24 years,6.54,0.793665815,11387,Millenials
2007,female,25-34 years,6.03,0.793665815,11387,Generation X
2007,female,35-54 years,5.63,0.793665815,11387,Boomers
2007,female,55-74 years,3.58,0.793665815,11387,Silent
2007,female,75+ years,2.46,0.793665815,11387,Silent
2007,male,5-14 years,1.4,0.793665815,11387,Generation Z
2007,female,5-14 years,0.69,0.793665815,11387,Generation Z
2008,male,75+ years,32.54,0.793665815,11653,Silent
2008,male,25-34 years,27.45,0.793665815,11653,Generation X
2008,male,55-74 years,27.42,0.793665815,11653,Silent
2008,male,35-54 years,27.05,0.793665815,11653,Boomers
2008,male,15-24 years,23.02,0.793665815,11653,Millenials
2008,female,15-24 years,7.94,0.793665815,11653,Millenials
2008,female,25-34 years,6.4,0.793665815,11653,Generation X
2008,female,35-54 years,5.87,0.793665815,11653,Boomers
2008,female,55-74 years,5.26,0.793665815,11653,Silent
2008,female,75+ years,2.64,0.793665815,11653,Silent
2008,female,5-14 years,1.24,0.793665815,11653,Generation Z
2008,male,5-14 years,1.05,0.793665815,11653,Generation Z
2009,male,75+ years,37.48,0.793665815,11062,Silent
2009,male,25-34 years,28.43,0.793665815,11062,Generation X
2009,male,55-74 years,28.31,0.793665815,11062,Silent
2009,male,35-54 years,26.6,0.793665815,11062,Boomers
2009,male,15-24 years,22.91,0.793665815,11062,Millenials
2009,female,15-24 years,7.34,0.793665815,11062,Millenials
2009,female,25-34 years,6.83,0.793665815,11062,Generation X
2009,female,35-54 years,6.67,0.793665815,11062,Boomers
2009,female,55-74 years,4.68,0.793665815,11062,Silent
2009,female,75+ years,3.06,0.793665815,11062,Silent
2009,male,5-14 years,1.13,0.793665815,11062,Generation Z
2009,female,5-14 years,0.86,0.793665815,11062,Generation Z
2010,male,75+ years,40.59,0.814,13874,Silent
2010,male,35-54 years,26.05,0.814,13874,Generation X
2010,male,25-34 years,23.8,0.814,13874,Generation X
2010,male,55-74 years,23.48,0.814,13874,Silent
2010,male,15-24 years,21.83,0.814,13874,Millenials
2010,female,15-24 years,6.47,0.814,13874,Millenials
2010,female,35-54 years,6.39,0.814,13874,Generation X
2010,female,25-34 years,6.2,0.814,13874,Generation X
2010,female,55-74 years,3.44,0.814,13874,Silent
2010,female,75+ years,2.47,0.814,13874,Silent
2010,male,5-14 years,1.37,0.814,13874,Generation Z
2010,female,5-14 years,0.79,0.814,13874,Generation Z
2011,male,75+ years,35.57,0.821,15854,Silent
2011,male,55-74 years,28.13,0.821,15854,Boomers
2011,male,25-34 years,25.2,0.821,15854,Millenials
2011,male,35-54 years,24.46,0.821,15854,Generation X
2011,male,15-24 years,21.65,0.821,15854,Millenials
2011,female,35-54 years,6.67,0.821,15854,Generation X
2011,female,25-34 years,5.26,0.821,15854,Millenials
2011,female,15-24 years,4.97,0.821,15854,Millenials
2011,female,55-74 years,3.7,0.821,15854,Boomers
2011,female,75+ years,3.35,0.821,15854,Silent
2011,female,5-14 years,0.96,0.821,15854,Generation Z
2011,male,5-14 years,0.92,0.821,15854,Generation Z
2012,male,75+ years,39.13,0.827,16617,Silent
2012,male,25-34 years,23.92,0.827,16617,Millenials
2012,male,35-54 years,23.41,0.827,16617,Generation X
2012,male,55-74 years,22.8,0.827,16617,Boomers
2012,male,15-24 years,16.86,0.827,16617,Millenials
2012,female,35-54 years,5.79,0.827,16617,Generation X
2012,female,25-34 years,4.78,0.827,16617,Millenials
2012,female,15-24 years,4.49,0.827,16617,Millenials
2012,female,55-74 years,3.72,0.827,16617,Boomers
2012,female,75+ years,2.33,0.827,16617,Silent
2012,male,5-14 years,0.62,0.827,16617,Generation Z
2012,female,5-14 years,0.56,0.827,16617,Generation Z
2013,male,75+ years,30.87,0.83,17140,Silent
2013,male,55-74 years,22.21,0.83,17140,Boomers
2013,male,25-34 years,21.92,0.83,17140,Millenials
2013,male,35-54 years,21.59,0.83,17140,Generation X
2013,male,15-24 years,15.71,0.83,17140,Millenials
2013,female,35-54 years,5.41,0.83,17140,Generation X
2013,female,15-24 years,4.38,0.83,17140,Millenials
2013,female,25-34 years,3.94,0.83,17140,Millenials
2013,female,55-74 years,3.74,0.83,17140,Boomers
2013,female,75+ years,3.17,0.83,17140,Silent
2013,male,5-14 years,0.93,0.83,17140,Generation Z
2013,female,5-14 years,0.65,0.83,17140,Generation Z
2014,male,75+ years,33.62,0.832,15883,Silent
2014,male,55-74 years,22.9,0.832,15883,Boomers
2014,male,35-54 years,22.25,0.832,15883,Generation X
2014,male,25-34 years,20.87,0.832,15883,Millenials
2014,male,15-24 years,16.83,0.832,15883,Millenials
2014,female,35-54 years,5.25,0.832,15883,Generation X
2014,female,25-34 years,4.47,0.832,15883,Millenials
2014,female,15-24 years,4.27,0.832,15883,Millenials
2014,female,55-74 years,3.48,0.832,15883,Boomers
2014,female,75+ years,1.76,0.832,15883,Silent
2014,male,5-14 years,0.94,0.832,15883,Generation Z
2014,female,5-14 years,0.73,0.832,15883,Generation Z
2015,male,75+ years,41.44,0.793665815,14729,Silent
2015,male,55-74 years,21.59,0.793665815,14729,Boomers
2015,male,35-54 years,21.14,0.793665815,14729,Generation X
2015,male,25-34 years,21.04,0.793665815,14729,Millenials
2015,male,15-24 years,15.99,0.793665815,14729,Millenials
2015,female,35-54 years,5.59,0.793665815,14729,Generation X
2015,female,55-74 years,5.05,0.793665815,14729,Boomers
2015,female,25-34 years,4.85,0.793665815,14729,Millenials
2015,female,15-24 years,4.76,0.793665815,14729,Millenials
2015,female,75+ years,4.46,0.793665815,14729,Silent
2015,female,5-14 years,1.06,0.793665815,14729,Generation Z
2015,male,5-14 years,0.71,0.793665815,14729,Generation Z
1985,male,75+ years,17.02,0.573,1393,G.I. Generation
1985,male,55-74 years,11.13,0.573,1393,G.I. Generation
1985,male,25-34 years,8.31,0.573,1393,Boomers
1985,male,15-24 years,8.02,0.573,1393,Generation X
1985,male,35-54 years,7.67,0.573,1393,Silent
1985,female,15-24 years,3.73,0.573,1393,Generation X
1985,female,25-34 years,1.98,0.573,1393,Boomers
1985,female,75+ years,1.72,0.573,1393,G.I. Generation
1985,female,35-54 years,1.29,0.573,1393,Silent
1985,female,55-74 years,1.04,0.573,1393,G.I. Generation
1985,male,5-14 years,0.35,0.573,1393,Generation X
1985,female,5-14 years,0.3,0.573,1393,Generation X
1986,male,75+ years,10.32,0.793665815,1366,G.I. Generation
1986,male,15-24 years,7.98,0.793665815,1366,Generation X
1986,male,25-34 years,7.96,0.793665815,1366,Boomers
1986,male,55-74 years,7.81,0.793665815,1366,G.I. Generation
1986,male,35-54 years,7.47,0.793665815,1366,Silent
1986,female,15-24 years,3.77,0.793665815,1366,Generation X
1986,female,25-34 years,2.06,0.793665815,1366,Boomers
1986,female,55-74 years,1.11,0.793665815,1366,G.I. Generation
1986,female,35-54 years,1.06,0.793665815,1366,Silent
1986,female,5-14 years,0.29,0.793665815,1366,Generation X
1986,male,5-14 years,0.28,0.793665815,1366,Generation X
1986,female,75+ years,0,0.793665815,1366,G.I. Generation
1987,male,15-24 years,8.52,0.793665815,1299,Generation X
1987,male,55-74 years,8.23,0.793665815,1299,G.I. Generation
1987,male,75+ years,7.62,0.793665815,1299,G.I. Generation
1987,male,25-34 years,7.34,0.793665815,1299,Boomers
1987,male,35-54 years,5.73,0.793665815,1299,Silent
1987,female,15-24 years,3.4,0.793665815,1299,Generation X
1987,female,25-34 years,1.09,0.793665815,1299,Boomers
1987,female,35-54 years,0.98,0.793665815,1299,Silent
1987,female,55-74 years,0.83,0.793665815,1299,G.I. Generation
1987,female,75+ years,0.78,0.793665815,1299,G.I. Generation
1987,male,5-14 years,0.41,0.793665815,1299,Generation X
1987,female,5-14 years,0.24,0.793665815,1299,Generation X
1988,male,75+ years,14.14,0.793665815,1369,G.I. Generation
1988,male,25-34 years,7.94,0.793665815,1369,Boomers
1988,male,55-74 years,7.76,0.793665815,1369,G.I. Generation
1988,male,15-24 years,6.86,0.793665815,1369,Generation X
1988,male,35-54 years,5.96,0.793665815,1369,Silent
1988,female,15-24 years,2.44,0.793665815,1369,Generation X
1988,female,75+ years,2.24,0.793665815,1369,G.I. Generation
1988,female,25-34 years,1.5,0.793665815,1369,Boomers
1988,female,35-54 years,0.9,0.793665815,1369,Silent
1988,male,5-14 years,0.35,0.793665815,1369,Generation X
1988,female,55-74 years,0.32,0.793665815,1369,G.I. Generation
1988,female,5-14 years,0.23,0.793665815,1369,Generation X
1989,male,75+ years,8.63,0.793665815,1350,G.I. Generation
1989,male,55-74 years,7.94,0.793665815,1350,G.I. Generation
1989,male,25-34 years,6.98,0.793665815,1350,Boomers
1989,male,35-54 years,5.42,0.793665815,1350,Silent
1989,male,15-24 years,5.38,0.793665815,1350,Generation X
1989,female,15-24 years,2.24,0.793665815,1350,Generation X
1989,female,25-34 years,1.6,0.793665815,1350,Boomers
1989,female,75+ years,1.44,0.793665815,1350,G.I. Generation
1989,female,35-54 years,1.13,0.793665815,1350,Silent
1989,female,5-14 years,0.33,0.793665815,1350,Generation X
1989,female,55-74 years,0.31,0.793665815,1350,G.I. Generation
1989,male,5-14 years,0.29,0.793665815,1350,Generation X
1990,male,75+ years,10.39,0.596,1346,G.I. Generation
1990,male,55-74 years,7.56,0.596,1346,G.I. Generation
1990,male,15-24 years,6.17,0.596,1346,Generation X
