suicides/100k pop,Status,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,thinness 5-9 years,Income composition of resources,Schooling,HDI for year,gdp_per_capita ($)
0.33,developing,73.0,14,6,1.02,176.0107106,62,0,45.9,7,81,5.1,79,0.1,3851.437869,2.9,0.708,11.6,1.83e-15,-0.689301905
0.29,developing,73.0,14,6,1.02,176.0107106,62,0,45.9,7,81,5.1,79,0.1,3851.437869,2.9,0.708,11.6,1.83e-15,-0.689301905
0.22,developing,73.0,14,6,1.02,176.0107106,62,0,45.9,7,81,5.1,79,0.1,3851.437869,2.9,0.708,11.6,1.83e-15,-0.689301905
0.0,developing,73.0,14,6,1.02,176.0107106,62,0,45.9,7,81,5.1,79,0.1,3851.437869,2.9,0.708,11.6,1.83e-15,-0.689301905
5.02,developing,68.4,154,6,0.62,8.59680496,5,827,44.2,8,78,7.92,77,0.1,145.2163,3.0,0.668,11.0,1.83e-15,-0.845996987
3.72,developing,68.4,154,6,0.62,8.59680496,5,827,44.2,8,78,7.92,77,0.1,145.2163,3.0,0.668,11.0,1.83e-15,-0.845996987
2.46,developing,68.4,154,6,0.62,8.59680496,5,827,44.2,8,78,7.92,77,0.1,145.2163,3.0,0.668,11.0,1.83e-15,-0.845996987
1.93,developing,68.4,154,6,0.62,8.59680496,5,827,44.2,8,78,7.92,77,0.1,145.2163,3.0,0.668,11.0,1.83e-15,-0.845996987
1.17,developing,68.4,154,6,0.62,8.59680496,5,827,44.2,8,78,7.92,77,0.1,145.2163,3.0,0.668,11.0,1.83e-15,-0.845996987
1.14,developing,68.4,154,6,0.62,8.59680496,5,827,44.2,8,78,7.92,77,0.1,145.2163,3.0,0.668,11.0,1.83e-15,-0.845996987
0.94,developing,68.4,154,6,0.62,8.59680496,5,827,44.2,8,78,7.92,77,0.1,145.2163,3.0,0.668,11.0,1.83e-15,-0.845996987
0.73,developing,68.4,154,6,0.62,8.59680496,5,827,44.2,8,78,7.92,77,0.1,145.2163,3.0,0.668,11.0,1.83e-15,-0.845996987
0.6,developing,68.4,154,6,0.62,8.59680496,5,827,44.2,8,78,7.92,77,0.1,145.2163,3.0,0.668,11.0,1.83e-15,-0.845996987
0.49,developing,68.4,154,6,0.62,8.59680496,5,827,44.2,8,78,7.92,77,0.1,145.2163,3.0,0.668,11.0,1.83e-15,-0.845996987
0.13,developing,68.4,154,6,0.62,8.59680496,5,827,44.2,8,78,7.92,77,0.1,145.2163,3.0,0.668,11.0,1.83e-15,-0.845996987
0.0,developing,68.4,154,6,0.62,8.59680496,5,827,44.2,8,78,7.92,77,0.1,145.2163,3.0,0.668,11.0,1.83e-15,-0.845996987
5.89,developing,67.8,154,7,0.55,42.41491183,51,1978,43.6,8,79,6.56,77,0.1,883.6439965,3.0,0.659,10.8,1.83e-15,-0.854936313
4.24,developing,67.8,154,7,0.55,42.41491183,51,1978,43.6,8,79,6.56,77,0.1,883.6439965,3.0,0.659,10.8,1.83e-15,-0.854936313
3.89,developing,67.8,154,7,0.55,42.41491183,51,1978,43.6,8,79,6.56,77,0.1,883.6439965,3.0,0.659,10.8,1.83e-15,-0.854936313
3.83,developing,67.8,154,7,0.55,42.41491183,51,1978,43.6,8,79,6.56,77,0.1,883.6439965,3.0,0.659,10.8,1.83e-15,-0.854936313
2.06,developing,67.8,154,7,0.55,42.41491183,51,1978,43.6,8,79,6.56,77,0.1,883.6439965,3.0,0.659,10.8,1.83e-15,-0.854936313
1.98,developing,67.8,154,7,0.55,42.41491183,51,1978,43.6,8,79,6.56,77,0.1,883.6439965,3.0,0.659,10.8,1.83e-15,-0.854936313
1.61,developing,67.8,154,7,0.55,42.41491183,51,1978,43.6,8,79,6.56,77,0.1,883.6439965,3.0,0.659,10.8,1.83e-15,-0.854936313
1.12,developing,67.8,154,7,0.55,42.41491183,51,1978,43.6,8,79,6.56,77,0.1,883.6439965,3.0,0.659,10.8,1.83e-15,-0.854936313
1.06,developing,67.8,154,7,0.55,42.41491183,51,1978,43.6,8,79,6.56,77,0.1,883.6439965,3.0,0.659,10.8,1.83e-15,-0.854936313
0.82,developing,67.8,154,7,0.55,42.41491183,51,1978,43.6,8,79,6.56,77,0.1,883.6439965,3.0,0.659,10.8,1.83e-15,-0.854936313
0.45,developing,67.8,154,7,0.55,42.41491183,51,1978,43.6,8,79,6.56,77,0.1,883.6439965,3.0,0.659,10.8,1.83e-15,-0.854936313
0.12,developing,67.8,154,7,0.55,42.41491183,51,1978,43.6,8,79,6.56,77,0.1,883.6439965,3.0,0.659,10.8,1.83e-15,-0.854936313
5.31,developing,67.8,146,7,0.55,39.33253687,5,4353,43.1,9,8,4.47,76,0.1,763.73858,3.1,0.651,10.6,1.83e-15,-0.861512369
4.39,developing,67.8,146,7,0.55,39.33253687,5,4353,43.1,9,8,4.47,76,0.1,763.73858,3.1,0.651,10.6,1.83e-15,-0.861512369
3.16,developing,67.8,146,7,0.55,39.33253687,5,4353,43.1,9,8,4.47,76,0.1,763.73858,3.1,0.651,10.6,1.83e-15,-0.861512369
1.39,developing,67.8,146,7,0.55,39.33253687,5,4353,43.1,9,8,4.47,76,0.1,763.73858,3.1,0.651,10.6,1.83e-15,-0.861512369
1.16,developing,67.8,146,7,0.55,39.33253687,5,4353,43.1,9,8,4.47,76,0.1,763.73858,3.1,0.651,10.6,1.83e-15,-0.861512369
1.13,developing,67.8,146,7,0.55,39.33253687,5,4353,43.1,9,8,4.47,76,0.1,763.73858,3.1,0.651,10.6,1.83e-15,-0.861512369
1.12,developing,67.8,146,7,0.55,39.33253687,5,4353,43.1,9,8,4.47,76,0.1,763.73858,3.1,0.651,10.6,1.83e-15,-0.861512369
0.73,developing,67.8,146,7,0.55,39.33253687,5,4353,43.1,9,8,4.47,76,0.1,763.73858,3.1,0.651,10.6,1.83e-15,-0.861512369
0.45,developing,67.8,146,7,0.55,39.33253687,5,4353,43.1,9,8,4.47,76,0.1,763.73858,3.1,0.651,10.6,1.83e-15,-0.861512369
0.45,developing,67.8,146,7,0.55,39.33253687,5,4353,43.1,9,8,4.47,76,0.1,763.73858,3.1,0.651,10.6,1.83e-15,-0.861512369
0.13,developing,67.8,146,7,0.55,39.33253687,5,4353,43.1,9,8,4.47,76,0.1,763.73858,3.1,0.651,10.6,1.83e-15,-0.861512369
0.0,developing,67.8,146,7,0.55,39.33253687,5,4353,43.1,9,8,4.47,76,0.1,763.73858,3.1,0.651,10.6,1.83e-15,-0.861512369
9.52,developing,67.5,151,8,0.51,4.104190077,92,574,42.6,10,77,4.48,77,0.1,73.6838434,3.1,0.642,10.4,1.83e-15,-0.864646271
8.1,developing,67.5,151,8,0.51,4.104190077,92,574,42.6,10,77,4.48,77,0.1,73.6838434,3.1,0.642,10.4,1.83e-15,-0.864646271
7.31,developing,67.5,151,8,0.51,4.104190077,92,574,42.6,10,77,4.48,77,0.1,73.6838434,3.1,0.642,10.4,1.83e-15,-0.864646271
7.2,developing,67.5,151,8,0.51,4.104190077,92,574,42.6,10,77,4.48,77,0.1,73.6838434,3.1,0.642,10.4,1.83e-15,-0.864646271
6.98,developing,67.5,151,8,0.51,4.104190077,92,574,42.6,10,77,4.48,77,0.1,73.6838434,3.1,0.642,10.4,1.83e-15,-0.864646271
6.63,developing,67.5,151,8,0.51,4.104190077,92,574,42.6,10,77,4.48,77,0.1,73.6838434,3.1,0.642,10.4,1.83e-15,-0.864646271
4.87,developing,67.5,151,8,0.51,4.104190077,92,574,42.6,10,77,4.48,77,0.1,73.6838434,3.1,0.642,10.4,1.83e-15,-0.864646271
3.43,developing,67.5,151,8,0.51,4.104190077,92,574,42.6,10,77,4.48,77,0.1,73.6838434,3.1,0.642,10.4,1.83e-15,-0.864646271
2.63,developing,67.5,151,8,0.51,4.104190077,92,574,42.6,10,77,4.48,77,0.1,73.6838434,3.1,0.642,10.4,1.83e-15,-0.864646271
1.52,developing,67.5,151,8,0.51,4.104190077,92,574,42.6,10,77,4.48,77,0.1,73.6838434,3.1,0.642,10.4,1.83e-15,-0.864646271
1.05,developing,67.5,151,8,0.51,4.104190077,92,574,42.6,10,77,4.48,77,0.1,73.6838434,3.1,0.642,10.4,1.83e-15,-0.864646271
0.81,developing,67.5,151,8,0.51,4.104190077,92,574,42.6,10,77,4.48,77,0.1,73.6838434,3.1,0.642,10.4,1.83e-15,-0.864646271
2.64,developing,66.6,16,9,0.65,35.09462644,92,210,42.1,11,75,4.67,76,0.1,655.974326,3.1,0.636,10.1,-2.533028384,-0.867112292
2.49,developing,66.6,16,9,0.65,35.09462644,92,210,42.1,11,75,4.67,76,0.1,655.974326,3.1,0.636,10.1,-2.533028384,-0.867112292
2.4,developing,66.6,16,9,0.65,35.09462644,92,210,42.1,11,75,4.67,76,0.1,655.974326,3.1,0.636,10.1,-2.533028384,-0.867112292
1.81,developing,66.6,16,9,0.65,35.09462644,92,210,42.1,11,75,4.67,76,0.1,655.974326,3.1,0.636,10.1,-2.533028384,-0.867112292
1.5,developing,66.6,16,9,0.65,35.09462644,92,210,42.1,11,75,4.67,76,0.1,655.974326,3.1,0.636,10.1,-2.533028384,-0.867112292
1.49,developing,66.6,16,9,0.65,35.09462644,92,210,42.1,11,75,4.67,76,0.1,655.974326,3.1,0.636,10.1,-2.533028384,-0.867112292
0.69,developing,66.6,16,9,0.65,35.09462644,92,210,42.1,11,75,4.67,76,0.1,655.974326,3.1,0.636,10.1,-2.533028384,-0.867112292
0.54,developing,66.6,16,9,0.65,35.09462644,92,210,42.1,11,75,4.67,76,0.1,655.974326,3.1,0.636,10.1,-2.533028384,-0.867112292
0.44,developing,66.6,16,9,0.65,35.09462644,92,210,42.1,11,75,4.67,76,0.1,655.974326,3.1,0.636,10.1,-2.533028384,-0.867112292
0.3,developing,66.6,16,9,0.65,35.09462644,92,210,42.1,11,75,4.67,76,0.1,655.974326,3.1,0.636,10.1,-2.533028384,-0.867112292
0.11,developing,66.6,16,9,0.65,35.09462644,92,210,42.1,11,75,4.67,76,0.1,655.974326,3.1,0.636,10.1,-2.533028384,-0.867112292
0.0,developing,66.6,16,9,0.65,35.09462644,92,210,42.1,11,75,4.67,76,0.1,655.974326,3.1,0.636,10.1,-2.533028384,-0.867112292
8.23,developing,74.8,172,0,9.42,0.0,97,0,63.2,0,97,7.5,97,0.1,1766.947595,2.5,0.79,12.6,-0.126363342,0.660998703
3.85,developing,74.8,172,0,9.42,0.0,97,0,63.2,0,97,7.5,97,0.1,1766.947595,2.5,0.79,12.6,-0.126363342,0.660998703
1.83,developing,74.8,172,0,9.42,0.0,97,0,63.2,0,97,7.5,97,0.1,1766.947595,2.5,0.79,12.6,-0.126363342,0.660998703
0.0,developing,74.8,172,0,9.42,0.0,97,0,63.2,0,97,7.5,97,0.1,1766.947595,2.5,0.79,12.6,-0.126363342,0.660998703
0.0,developing,74.8,172,0,9.42,0.0,97,0,63.2,0,97,7.5,97,0.1,1766.947595,2.5,0.79,12.6,-0.126363342,0.660998703
0.0,developing,74.8,172,0,9.42,0.0,97,0,63.2,0,97,7.5,97,0.1,1766.947595,2.5,0.79,12.6,-0.126363342,0.660998703
0.0,developing,74.8,172,0,9.42,0.0,97,0,63.2,0,97,7.5,97,0.1,1766.947595,2.5,0.79,12.6,-0.126363342,0.660998703
0.0,developing,74.8,172,0,9.42,0.0,97,0,63.2,0,97,7.5,97,0.1,1766.947595,2.5,0.79,12.6,-0.126363342,0.660998703
0.0,developing,74.8,172,0,9.42,0.0,97,0,63.2,0,97,7.5,97,0.1,1766.947595,2.5,0.79,12.6,-0.126363342,0.660998703
0.0,developing,74.8,172,0,9.42,0.0,97,0,63.2,0,97,7.5,97,0.1,1766.947595,2.5,0.79,12.6,-0.126363342,0.660998703
0.0,developing,74.8,172,0,9.42,0.0,97,0,63.2,0,97,7.5,97,0.1,1766.947595,2.5,0.79,12.6,-0.126363342,0.660998703
0.0,developing,74.8,172,0,9.42,0.0,97,0,63.2,0,97,7.5,97,0.1,1766.947595,2.5,0.79,12.6,-0.126363342,0.660998703
6.11,developing,74.9,167,0,9.5,0.0,96,0,62.6,0,99,7.43,98,0.2,1766.947595,2.5,0.789,12.6,-0.175815363,0.699478906
3.89,developing,74.9,167,0,9.5,0.0,96,0,62.6,0,99,7.43,98,0.2,1766.947595,2.5,0.789,12.6,-0.175815363,0.699478906
1.84,developing,74.9,167,0,9.5,0.0,96,0,62.6,0,99,7.43,98,0.2,1766.947595,2.5,0.789,12.6,-0.175815363,0.699478906
0.0,developing,74.9,167,0,9.5,0.0,96,0,62.6,0,99,7.43,98,0.2,1766.947595,2.5,0.789,12.6,-0.175815363,0.699478906
0.0,developing,74.9,167,0,9.5,0.0,96,0,62.6,0,99,7.43,98,0.2,1766.947595,2.5,0.789,12.6,-0.175815363,0.699478906
0.0,developing,74.9,167,0,9.5,0.0,96,0,62.6,0,99,7.43,98,0.2,1766.947595,2.5,0.789,12.6,-0.175815363,0.699478906
0.0,developing,74.9,167,0,9.5,0.0,96,0,62.6,0,99,7.43,98,0.2,1766.947595,2.5,0.789,12.6,-0.175815363,0.699478906
0.0,developing,74.9,167,0,9.5,0.0,96,0,62.6,0,99,7.43,98,0.2,1766.947595,2.5,0.789,12.6,-0.175815363,0.699478906
0.0,developing,74.9,167,0,9.5,0.0,96,0,62.6,0,99,7.43,98,0.2,1766.947595,2.5,0.789,12.6,-0.175815363,0.699478906
0.0,developing,74.9,167,0,9.5,0.0,96,0,62.6,0,99,7.43,98,0.2,1766.947595,2.5,0.789,12.6,-0.175815363,0.699478906
0.0,developing,74.9,167,0,9.5,0.0,96,0,62.6,0,99,7.43,98,0.2,1766.947595,2.5,0.789,12.6,-0.175815363,0.699478906
0.0,developing,74.9,167,0,9.5,0.0,96,0,62.6,0,99,7.43,98,0.2,1766.947595,2.5,0.789,12.6,-0.175815363,0.699478906
4.51,developing,75.0,162,0,9.34,0.0,95,0,62.0,0,97,7.63,98,0.1,1766.947595,2.5,0.788,12.6,-0.258235399,0.62534415
3.43,developing,75.0,162,0,9.34,0.0,95,0,62.0,0,97,7.63,98,0.1,1766.947595,2.5,0.788,12.6,-0.258235399,0.62534415
3.09,developing,75.0,162,0,9.34,0.0,95,0,62.0,0,97,7.63,98,0.1,1766.947595,2.5,0.788,12.6,-0.258235399,0.62534415
1.96,developing,75.0,162,0,9.34,0.0,95,0,62.0,0,97,7.63,98,0.1,1766.947595,2.5,0.788,12.6,-0.258235399,0.62534415
0.0,developing,75.0,162,0,9.34,0.0,95,0,62.0,0,97,7.63,98,0.1,1766.947595,2.5,0.788,12.6,-0.258235399,0.62534415
0.0,developing,75.0,162,0,9.34,0.0,95,0,62.0,0,97,7.63,98,0.1,1766.947595,2.5,0.788,12.6,-0.258235399,0.62534415
0.0,developing,75.0,162,0,9.34,0.0,95,0,62.0,0,97,7.63,98,0.1,1766.947595,2.5,0.788,12.6,-0.258235399,0.62534415
0.0,developing,75.0,162,0,9.34,0.0,95,0,62.0,0,97,7.63,98,0.1,1766.947595,2.5,0.788,12.6,-0.258235399,0.62534415
0.0,developing,75.0,162,0,9.34,0.0,95,0,62.0,0,97,7.63,98,0.1,1766.947595,2.5,0.788,12.6,-0.258235399,0.62534415
0.0,developing,75.0,162,0,9.34,0.0,95,0,62.0,0,97,7.63,98,0.1,1766.947595,2.5,0.788,12.6,-0.258235399,0.62534415
0.0,developing,75.0,162,0,9.34,0.0,95,0,62.0,0,97,7.63,98,0.1,1766.947595,2.5,0.788,12.6,-0.258235399,0.62534415
0.0,developing,75.0,162,0,9.34,0.0,95,0,62.0,0,97,7.63,98,0.1,1766.947595,2.5,0.788,12.6,-0.258235399,0.62534415
32.36,developing,75.0,161,0,9.19,0.0,98,0,61.3,0,97,7.44,99,0.2,1766.947595,2.5,0.788,12.6,-0.324171428,0.649901609
6.29,developing,75.0,161,0,9.19,0.0,98,0,61.3,0,97,7.44,99,0.2,1766.947595,2.5,0.788,12.6,-0.324171428,0.649901609
5.96,developing,75.0,161,0,9.19,0.0,98,0,61.3,0,97,7.44,99,0.2,1766.947595,2.5,0.788,12.6,-0.324171428,0.649901609
4.72,developing,75.0,161,0,9.19,0.0,98,0,61.3,0,97,7.44,99,0.2,1766.947595,2.5,0.788,12.6,-0.324171428,0.649901609
3.98,developing,75.0,161,0,9.19,0.0,98,0,61.3,0,97,7.44,99,0.2,1766.947595,2.5,0.788,12.6,-0.324171428,0.649901609
3.13,developing,75.0,161,0,9.19,0.0,98,0,61.3,0,97,7.44,99,0.2,1766.947595,2.5,0.788,12.6,-0.324171428,0.649901609
1.88,developing,75.0,161,0,9.19,0.0,98,0,61.3,0,97,7.44,99,0.2,1766.947595,2.5,0.788,12.6,-0.324171428,0.649901609
0.0,developing,75.0,161,0,9.19,0.0,98,0,61.3,0,97,7.44,99,0.2,1766.947595,2.5,0.788,12.6,-0.324171428,0.649901609
0.0,developing,75.0,161,0,9.19,0.0,98,0,61.3,0,97,7.44,99,0.2,1766.947595,2.5,0.788,12.6,-0.324171428,0.649901609
0.0,developing,75.0,161,0,9.19,0.0,98,0,61.3,0,97,7.44,99,0.2,1766.947595,2.5,0.788,12.6,-0.324171428,0.649901609
0.0,developing,75.0,161,0,9.19,0.0,98,0,61.3,0,97,7.44,99,0.2,1766.947595,2.5,0.788,12.6,-0.324171428,0.649901609
0.0,developing,75.0,161,0,9.19,0.0,98,0,61.3,0,97,7.44,99,0.2,1766.947595,2.5,0.788,12.6,-0.324171428,0.649901609
6.36,developing,74.6,168,0,9.29,0.0,95,0,6.7,0,97,7.43,96,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.660741826
4.1,developing,74.6,168,0,9.29,0.0,95,0,6.7,0,97,7.43,96,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.660741826
3.59,developing,74.6,168,0,9.29,0.0,95,0,6.7,0,97,7.43,96,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.660741826
1.93,developing,74.6,168,0,9.29,0.0,95,0,6.7,0,97,7.43,96,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.660741826
0.0,developing,74.6,168,0,9.29,0.0,95,0,6.7,0,97,7.43,96,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.660741826
0.0,developing,74.6,168,0,9.29,0.0,95,0,6.7,0,97,7.43,96,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.660741826
0.0,developing,74.6,168,0,9.29,0.0,95,0,6.7,0,97,7.43,96,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.660741826
0.0,developing,74.6,168,0,9.29,0.0,95,0,6.7,0,97,7.43,96,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.660741826
0.0,developing,74.6,168,0,9.29,0.0,95,0,6.7,0,97,7.43,96,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.660741826
0.0,developing,74.6,168,0,9.29,0.0,95,0,6.7,0,97,7.43,96,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.660741826
0.0,developing,74.6,168,0,9.29,0.0,95,0,6.7,0,97,7.43,96,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.660741826
0.0,developing,74.6,168,0,9.29,0.0,95,0,6.7,0,97,7.43,96,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.660741826
3.65,developing,74.5,167,0,10.15,0.0,9,0,6.1,0,93,7.3,93,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.778699829
3.48,developing,74.5,167,0,10.15,0.0,9,0,6.1,0,93,7.3,93,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.778699829
3.24,developing,74.5,167,0,10.15,0.0,9,0,6.1,0,93,7.3,93,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.778699829
2.12,developing,74.5,167,0,10.15,0.0,9,0,6.1,0,93,7.3,93,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.778699829
0.0,developing,74.5,167,0,10.15,0.0,9,0,6.1,0,93,7.3,93,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.778699829
0.0,developing,74.5,167,0,10.15,0.0,9,0,6.1,0,93,7.3,93,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.778699829
0.0,developing,74.5,167,0,10.15,0.0,9,0,6.1,0,93,7.3,93,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.778699829
0.0,developing,74.5,167,0,10.15,0.0,9,0,6.1,0,93,7.3,93,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.778699829
0.0,developing,74.5,167,0,10.15,0.0,9,0,6.1,0,93,7.3,93,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.778699829
0.0,developing,74.5,167,0,10.15,0.0,9,0,6.1,0,93,7.3,93,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.778699829
0.0,developing,74.5,167,0,10.15,0.0,9,0,6.1,0,93,7.3,93,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.778699829
0.0,developing,74.5,167,0,10.15,0.0,9,0,6.1,0,93,7.3,93,0.1,1766.947595,2.5,0.791,12.6,1.83e-15,0.778699829
4.37,developing,74.4,167,0,10.75,0.0,93,0,59.4,0,95,7.8,95,0.1,1766.947595,2.5,0.79,12.5,1.83e-15,0.828225751
3.7,developing,74.4,167,0,10.75,0.0,93,0,59.4,0,95,7.8,95,0.1,1766.947595,2.5,0.79,12.5,1.83e-15,0.828225751
3.31,developing,74.4,167,0,10.75,0.0,93,0,59.4,0,95,7.8,95,0.1,1766.947595,2.5,0.79,12.5,1.83e-15,0.828225751
2.04,developing,74.4,167,0,10.75,0.0,93,0,59.4,0,95,7.8,95,0.1,1766.947595,2.5,0.79,12.5,1.83e-15,0.828225751
0.0,developing,74.4,167,0,10.75,0.0,93,0,59.4,0,95,7.8,95,0.1,1766.947595,2.5,0.79,12.5,1.83e-15,0.828225751
0.0,developing,74.4,167,0,10.75,0.0,93,0,59.4,0,95,7.8,95,0.1,1766.947595,2.5,0.79,12.5,1.83e-15,0.828225751
0.0,developing,74.4,167,0,10.75,0.0,93,0,59.4,0,95,7.8,95,0.1,1766.947595,2.5,0.79,12.5,1.83e-15,0.828225751
0.0,developing,74.4,167,0,10.75,0.0,93,0,59.4,0,95,7.8,95,0.1,1766.947595,2.5,0.79,12.5,1.83e-15,0.828225751
0.0,developing,74.4,167,0,10.75,0.0,93,0,59.4,0,95,7.8,95,0.1,1766.947595,2.5,0.79,12.5,1.83e-15,0.828225751
0.0,developing,74.4,167,0,10.75,0.0,93,0,59.4,0,95,7.8,95,0.1,1766.947595,2.5,0.79,12.5,1.83e-15,0.828225751
0.0,developing,74.4,167,0,10.75,0.0,93,0,59.4,0,95,7.8,95,0.1,1766.947595,2.5,0.79,12.5,1.83e-15,0.828225751
0.0,developing,74.4,167,0,10.75,0.0,93,0,59.4,0,95,7.8,95,0.1,1766.947595,2.5,0.79,12.5,1.83e-15,0.828225751
3.39,developing,74.2,171,0,11.07,0.0,96,0,58.7,0,94,6.93,95,0.1,1766.947595,2.5,0.788,12.4,1.83e-15,0.789540047
2.25,developing,74.2,171,0,11.07,0.0,96,0,58.7,0,94,6.93,95,0.1,1766.947595,2.5,0.788,12.4,1.83e-15,0.789540047
0.0,developing,74.2,171,0,11.07,0.0,96,0,58.7,0,94,6.93,95,0.1,1766.947595,2.5,0.788,12.4,1.83e-15,0.789540047
0.0,developing,74.2,171,0,11.07,0.0,96,0,58.7,0,94,6.93,95,0.1,1766.947595,2.5,0.788,12.4,1.83e-15,0.789540047
0.0,developing,74.2,171,0,11.07,0.0,96,0,58.7,0,94,6.93,95,0.1,1766.947595,2.5,0.788,12.4,1.83e-15,0.789540047
0.0,developing,74.2,171,0,11.07,0.0,96,0,58.7,0,94,6.93,95,0.1,1766.947595,2.5,0.788,12.4,1.83e-15,0.789540047
0.0,developing,74.2,171,0,11.07,0.0,96,0,58.7,0,94,6.93,95,0.1,1766.947595,2.5,0.788,12.4,1.83e-15,0.789540047
0.0,developing,74.2,171,0,11.07,0.0,96,0,58.7,0,94,6.93,95,0.1,1766.947595,2.5,0.788,12.4,1.83e-15,0.789540047
0.0,developing,74.2,171,0,11.07,0.0,96,0,58.7,0,94,6.93,95,0.1,1766.947595,2.5,0.788,12.4,1.83e-15,0.789540047
0.0,developing,74.2,171,0,11.07,0.0,96,0,58.7,0,94,6.93,95,0.1,1766.947595,2.5,0.788,12.4,1.83e-15,0.789540047
0.0,developing,74.2,171,0,11.07,0.0,96,0,58.7,0,94,6.93,95,0.1,1766.947595,2.5,0.788,12.4,1.83e-15,0.789540047
0.0,developing,74.2,171,0,11.07,0.0,96,0,58.7,0,94,6.93,95,0.1,1766.947595,2.5,0.788,12.4,1.83e-15,0.789540047
3.79,developing,74.1,172,0,10.49,0.0,93,0,58.1,0,93,5.95,93,0.1,1766.947595,2.5,0.786,12.4,-0.225267385,0.770993514
3.72,developing,74.1,172,0,10.49,0.0,93,0,58.1,0,93,5.95,93,0.1,1766.947595,2.5,0.786,12.4,-0.225267385,0.770993514
3.49,developing,74.1,172,0,10.49,0.0,93,0,58.1,0,93,5.95,93,0.1,1766.947595,2.5,0.786,12.4,-0.225267385,0.770993514
2.32,developing,74.1,172,0,10.49,0.0,93,0,58.1,0,93,5.95,93,0.1,1766.947595,2.5,0.786,12.4,-0.225267385,0.770993514
0.0,developing,74.1,172,0,10.49,0.0,93,0,58.1,0,93,5.95,93,0.1,1766.947595,2.5,0.786,12.4,-0.225267385,0.770993514
0.0,developing,74.1,172,0,10.49,0.0,93,0,58.1,0,93,5.95,93,0.1,1766.947595,2.5,0.786,12.4,-0.225267385,0.770993514
0.0,developing,74.1,172,0,10.49,0.0,93,0,58.1,0,93,5.95,93,0.1,1766.947595,2.5,0.786,12.4,-0.225267385,0.770993514
0.0,developing,74.1,172,0,10.49,0.0,93,0,58.1,0,93,5.95,93,0.1,1766.947595,2.5,0.786,12.4,-0.225267385,0.770993514
0.0,developing,74.1,172,0,10.49,0.0,93,0,58.1,0,93,5.95,93,0.1,1766.947595,2.5,0.786,12.4,-0.225267385,0.770993514
0.0,developing,74.1,172,0,10.49,0.0,93,0,58.1,0,93,5.95,93,0.1,1766.947595,2.5,0.786,12.4,-0.225267385,0.770993514
0.0,developing,74.1,172,0,10.49,0.0,93,0,58.1,0,93,5.95,93,0.1,1766.947595,2.5,0.786,12.4,-0.225267385,0.770993514
0.0,developing,74.1,172,0,10.49,0.0,93,0,58.1,0,93,5.95,93,0.1,1766.947595,2.5,0.786,12.4,-0.225267385,0.770993514
3.53,developing,73.8,174,0,10.1,0.0,93,0,57.4,0,92,6.2,93,0.1,1766.947595,2.5,0.784,12.3,1.83e-15,0.672095798
2.4,developing,73.8,174,0,10.1,0.0,93,0,57.4,0,92,6.2,93,0.1,1766.947595,2.5,0.784,12.3,1.83e-15,0.672095798
0.0,developing,73.8,174,0,10.1,0.0,93,0,57.4,0,92,6.2,93,0.1,1766.947595,2.5,0.784,12.3,1.83e-15,0.672095798
0.0,developing,73.8,174,0,10.1,0.0,93,0,57.4,0,92,6.2,93,0.1,1766.947595,2.5,0.784,12.3,1.83e-15,0.672095798
0.0,developing,73.8,174,0,10.1,0.0,93,0,57.4,0,92,6.2,93,0.1,1766.947595,2.5,0.784,12.3,1.83e-15,0.672095798
0.0,developing,73.8,174,0,10.1,0.0,93,0,57.4,0,92,6.2,93,0.1,1766.947595,2.5,0.784,12.3,1.83e-15,0.672095798
0.0,developing,73.8,174,0,10.1,0.0,93,0,57.4,0,92,6.2,93,0.1,1766.947595,2.5,0.784,12.3,1.83e-15,0.672095798
